date,close
2021/9/28 0:00,32.14
2021/9/29 0:00,32.2
2021/9/30 0:00,32.25
2021/10/1 0:00,32.39
2021/10/4 0:00,32.45
2021/10/5 0:00,32.67
2021/10/6 0:00,32.46
2021/10/7 0:00,32.64
2021/10/8 0:00,32.79
2021/10/11 0:00,32.78
2021/10/12 0:00,32.87
2021/10/13 0:00,33.23
2021/10/14 0:00,33.47
2021/10/15 0:00,33.75
2021/10/18 0:00,33.54
2021/10/19 0:00,33.81
2021/10/20 0:00,33.86
2021/10/21 0:00,33.72
2021/10/22 0:00,33.74
2021/10/25 0:00,33.76
2021/10/26 0:00,33.97
2021/10/27 0:00,33.79
2021/10/28 0:00,33.97
2021/10/29 0:00,33.68
2021/11/1 0:00,33.89
2021/11/2 0:00,33.63
2021/11/3 0:00,33.79
2021/11/4 0:00,33.39
2021/11/5 0:00,33.53
2021/11/8 0:00,33.62
2021/11/9 0:00,33.53
2021/11/10 0:00,33.36
2021/11/11 0:00,33.54
2021/11/12 0:00,33.51
2021/11/15 0:00,33.48
2021/11/16 0:00,33.4
2021/11/17 0:00,33.42
2021/11/18 0:00,33.35
2021/11/19 0:00,33
2021/11/22 0:00,32.98
2021/11/23 0:00,33.23
2021/11/24 0:00,33.12
2021/11/26 0:00,32.08
2021/11/29 0:00,32.33
2021/11/30 0:00,32.04
2021/12/1 0:00,31.81
2021/12/2 0:00,32.48
2021/12/3 0:00,32.25
2021/12/6 0:00,32.73
2021/12/7 0:00,33.15
2021/12/8 0:00,33.19
2021/12/9 0:00,33.02
2021/12/10 0:00,33.06
2021/12/13 0:00,31.81
2021/12/14 0:00,31.78
2021/12/15 0:00,31.92
2021/12/16 0:00,32.16
2021/12/17 0:00,31.85
2021/12/20 0:00,31.81
2021/12/21 0:00,32.24
2021/12/22 0:00,32.7
2021/12/23 0:00,32.9
2021/12/27 0:00,33.32
2021/12/28 0:00,33.26
2021/12/29 0:00,33.29
2021/12/30 0:00,33.14
2021/12/31 0:00,33.14
2022/1/3 0:00,33.53
2022/1/4 0:00,33.75
2022/1/5 0:00,33.61
2022/1/6 0:00,33.58
2022/1/7 0:00,33.98
2022/1/10 0:00,33.88
2022/1/11 0:00,34.21
2022/1/12 0:00,34.53
2022/1/13 0:00,34.49
2022/1/14 0:00,34.58
2022/1/18 0:00,34.4
2022/1/19 0:00,34.58
2022/1/20 0:00,34.22
2022/1/21 0:00,33.7
2022/1/24 0:00,33.41
2022/1/25 0:00,33.59
2022/1/26 0:00,33.48
2022/1/27 0:00,33.79
2022/1/28 0:00,33.74
2022/1/31 0:00,33.89
2022/2/1 0:00,34.28
2022/2/2 0:00,34.59
2022/2/3 0:00,34.24
2022/2/4 0:00,34.15
2022/2/7 0:00,34.34
2022/2/8 0:00,34.49
2022/2/9 0:00,34.76
2022/2/10 0:00,34.62
2022/2/11 0:00,34.46
2022/2/14 0:00,34.1
2022/2/15 0:00,34.48
2022/2/16 0:00,34.66
2022/2/17 0:00,34.3
2022/2/18 0:00,34.27
2022/2/22 0:00,34.09
2022/2/23 0:00,34.1
2022/2/24 0:00,32.94
2022/2/25 0:00,34.22
2022/2/28 0:00,33.49
2022/3/1 0:00,33.01
2022/3/2 0:00,33.73
2022/3/3 0:00,32.79
2022/3/4 0:00,31.41
2022/3/7 0:00,30.78
2022/3/8 0:00,31.17
2022/3/9 0:00,32.14
2022/3/10 0:00,31.71
2022/3/11 0:00,31.5
2022/3/14 0:00,31.69
2022/3/15 0:00,31.93
2022/3/16 0:00,32.79
2022/3/17 0:00,33.08
2022/3/18 0:00,33.34
2022/3/21 0:00,33.35
2022/3/22 0:00,33.77
2022/3/23 0:00,33.46
2022/3/24 0:00,33.69
2022/3/25 0:00,33.86
2022/3/28 0:00,33.54
2022/3/29 0:00,33.81
2022/3/30 0:00,33.95
2022/3/31 0:00,33.64
2022/4/1 0:00,33.93
2022/4/4 0:00,33.9
2022/4/5 0:00,33.95
2022/4/6 0:00,33.99
2022/4/7 0:00,34.14
2022/4/8 0:00,34.2
2022/4/11 0:00,33.84
2022/4/12 0:00,33.67
2022/4/13 0:00,34.08
2022/4/14 0:00,34.1
2022/4/18 0:00,33.94
2022/4/19 0:00,34.02
2022/4/20 0:00,34.17
2022/4/21 0:00,33.73
2022/4/22 0:00,32.98
2022/4/25 0:00,32.58
2022/4/26 0:00,31.75
2022/4/27 0:00,32.02
2022/4/28 0:00,32.46
2022/4/29 0:00,32.3
2022/5/2 0:00,32.13
2022/5/3 0:00,32.59
2022/5/4 0:00,33.04
2022/5/5 0:00,32.04
2022/5/6 0:00,31.59
2022/5/9 0:00,30.71
2022/5/10 0:00,30.95
2022/5/11 0:00,30.71
2022/5/12 0:00,30.56
2022/5/13 0:00,31.53
2022/5/16 0:00,31.9
2022/5/17 0:00,32.54
2022/5/18 0:00,31.64
2022/5/19 0:00,31.76
2022/5/20 0:00,32.08
2022/5/23 0:00,32.71
2022/5/24 0:00,32.77
2022/5/25 0:00,32.94
2022/5/26 0:00,33.05
2022/5/27 0:00,33.21
2022/5/31 0:00,33.17
2022/6/1 0:00,32.71
2022/6/2 0:00,33.33
2022/6/3 0:00,32.88
2022/6/6 0:00,33.07
2022/6/7 0:00,33.35
2022/6/8 0:00,32.88
2022/6/9 0:00,31.61
2022/6/10 0:00,30.88
2022/6/13 0:00,29.95
2022/6/14 0:00,29.49
2022/6/15 0:00,30.27
2022/6/16 0:00,29.63
2022/6/17 0:00,29.18
2022/6/21 0:00,29.95
2022/6/22 0:00,29.62
2022/6/23 0:00,29.44
2022/6/24 0:00,30.38
2022/6/27 0:00,30.34
2022/6/28 0:00,30.26
2022/6/29 0:00,30.19
2022/6/30 0:00,29.96
2022/7/1 0:00,29.89
2022/7/5 0:00,29.01
2022/7/6 0:00,29.14
2022/7/7 0:00,29.6
2022/7/8 0:00,29.49
2022/7/11 0:00,29.15
2022/7/12 0:00,29.17
2022/7/13 0:00,29.11
2022/7/14 0:00,28.51
2022/7/15 0:00,29.04
2022/7/18 0:00,29.25
2022/7/19 0:00,29.89
2022/7/20 0:00,29.59
2022/7/21 0:00,29.71
2022/7/22 0:00,29.64
2022/7/25 0:00,30.06
2022/7/26 0:00,29.88
2022/7/27 0:00,30.6
2022/7/28 0:00,30.5
2022/7/29 0:00,30.91
2022/8/1 0:00,30.9
2022/8/2 0:00,30.63
2022/8/3 0:00,30.81
2022/8/4 0:00,30.81
2022/8/5 0:00,30.64
2022/8/8 0:00,30.73
2022/8/9 0:00,30.77
2022/8/10 0:00,31.27
2022/8/11 0:00,31.1
2022/8/12 0:00,31.27
2022/8/15 0:00,31.01
2022/8/16 0:00,31.19
2022/8/17 0:00,30.99
2022/8/18 0:00,30.92
2022/8/19 0:00,30.55
2022/8/22 0:00,30.3
2022/8/23 0:00,30.34
2022/8/24 0:00,30.18
2022/8/25 0:00,30.44
2022/8/26 0:00,29.76
2022/8/29 0:00,29.73
2022/8/30 0:00,29.29
2022/8/31 0:00,28.91
2022/9/1 0:00,28.42
2022/9/2 0:00,28.41
2022/9/6 0:00,28.66
2022/9/7 0:00,28.63
2022/9/8 0:00,28.61
2022/9/9 0:00,29.32
2022/9/12 0:00,29.8
2022/9/13 0:00,28.87
2022/9/14 0:00,28.88
2022/9/15 0:00,28.57
2022/9/16 0:00,28.37
2022/9/19 0:00,28.49
2022/9/20 0:00,28.09
2022/9/21 0:00,27.81
2022/9/22 0:00,27.74
2022/9/23 0:00,26.25
2022/9/26 0:00,25.78
2022/9/27 0:00,25.64
2022/9/28 0:00,26.25
2022/9/29 0:00,26.18
2022/9/30 0:00,26.21
2022/10/3 0:00,26.87
2022/10/4 0:00,27.89
2022/10/5 0:00,27.47
2022/10/6 0:00,26.79
2022/10/7 0:00,26.64
2022/10/10 0:00,26.46
2022/10/11 0:00,25.95
2022/10/12 0:00,26
2022/10/13 0:00,26.86
2022/10/14 0:00,26.27
2022/10/17 0:00,26.99
2022/10/18 0:00,27.07
2022/10/19 0:00,26.78
2022/10/20 0:00,26.78
2022/10/21 0:00,27.19
2022/10/24 0:00,27.26
2022/10/25 0:00,27.66
2022/10/26 0:00,28.08
2022/10/27 0:00,28.04
2022/10/28 0:00,28.33
2022/10/31 0:00,28.04
2022/11/1 0:00,28.36
2022/11/2 0:00,27.86
2022/11/3 0:00,27.64
2022/11/4 0:00,28.81
2022/11/7 0:00,28.75
2022/11/8 0:00,28.96
2022/11/9 0:00,28.37
2022/11/10 0:00,29.79
2022/11/11 0:00,29.87
2022/11/14 0:00,29.71
2022/11/15 0:00,29.92
2022/11/16 0:00,30.07
2022/11/17 0:00,30.12
2022/11/18 0:00,30.27
2022/11/21 0:00,30.13
2022/11/22 0:00,30.59
2022/11/23 0:00,31.03
2022/11/25 0:00,31.14
2022/11/28 0:00,30.75
2022/11/29 0:00,30.98
2022/11/30 0:00,31.53
2022/12/1 0:00,31.82
2022/12/2 0:00,31.9
2022/12/5 0:00,31.65
2022/12/6 0:00,31.59
2022/12/7 0:00,31.51
2022/12/8 0:00,31.55
2022/12/9 0:00,31.51
2022/12/12 0:00,31.52
2022/12/13 0:00,31.44
2022/12/14 0:00,31.48
2022/12/15 0:00,30.91
2022/12/16 0:00,30.41
2022/12/19 0:00,30.39
2022/12/20 0:00,30.53
2022/12/21 0:00,30.9
2022/12/22 0:00,30.62
2022/12/23 0:00,30.81
2022/12/27 0:00,30.83
2022/12/28 0:00,30.55
2022/12/29 0:00,30.81
2022/12/30 0:00,30.66
2023/1/3 0:00,30.77
2023/1/4 0:00,31.12
2023/1/5 0:00,30.98
2023/1/6 0:00,31.69
2023/1/9 0:00,31.79
2023/1/10 0:00,31.86
2023/1/11 0:00,32
2023/1/12 0:00,32.37
2023/1/13 0:00,32.62
2023/1/17 0:00,32.68
2023/1/18 0:00,32.61
2023/1/19 0:00,32.69
2023/1/20 0:00,32.76
