date,close
2013/3/26 0:00,24.81
2013/3/27 0:00,25.06
2013/3/28 0:00,25.14
2013/4/1 0:00,25.11
2013/4/2 0:00,25.34
2013/4/3 0:00,24.9
2013/4/4 0:00,24.48
2013/4/5 0:00,24.36
2013/4/8 0:00,24.6
2013/4/9 0:00,24.56
2013/4/10 0:00,24.86
2013/4/11 0:00,24.85
2013/4/12 0:00,24.32
2013/4/15 0:00,24.11
2013/4/16 0:00,25.18
2013/4/17 0:00,25.01
2013/4/18 0:00,25.34
2013/4/19 0:00,25.76
2013/4/22 0:00,25.73
2013/4/23 0:00,25.88
2013/4/24 0:00,26
2013/4/25 0:00,25.98
2013/4/26 0:00,25.54
2013/4/29 0:00,25.98
2013/4/30 0:00,26.53
2013/5/1 0:00,26.22
2013/5/2 0:00,26.74
2013/5/3 0:00,26.62
2013/5/6 0:00,26.54
2013/5/7 0:00,26.74
2013/5/8 0:00,26.96
2013/5/9 0:00,26.51
2013/5/10 0:00,26.58
2013/5/13 0:00,26.1
2013/5/14 0:00,26.31
2013/5/15 0:00,26.77
2013/5/16 0:00,26.8
2013/5/17 0:00,26.89
2013/5/20 0:00,26.76
2013/5/21 0:00,26.51
2013/5/22 0:00,26.07
2013/5/23 0:00,25.68
2013/5/24 0:00,25.66
2013/5/28 0:00,26.04
2013/5/29 0:00,25.76
2013/5/30 0:00,25.83
2013/5/31 0:00,25.09
2013/6/3 0:00,25.33
2013/6/4 0:00,25.02
2013/6/5 0:00,24.74
2013/6/6 0:00,24.99
2013/6/7 0:00,24.79
2013/6/10 0:00,24.2
2013/6/11 0:00,23.67
2013/6/12 0:00,23.57
2013/6/13 0:00,23.83
2013/6/14 0:00,23.97
2013/6/17 0:00,24.01
2013/6/18 0:00,23.92
2013/6/19 0:00,23.34
2013/6/20 0:00,22.27
2013/6/21 0:00,22.8
2013/6/24 0:00,22.44
2013/6/25 0:00,22.81
2013/6/26 0:00,22.68
2013/6/27 0:00,23.11
2013/6/28 0:00,23.48
2013/7/1 0:00,23.58
2013/7/2 0:00,23.3
2013/7/3 0:00,23.1
2013/7/5 0:00,22.88
2013/7/8 0:00,22.96
2013/7/9 0:00,23.23
2013/7/10 0:00,23.04
2013/7/11 0:00,23.92
2013/7/12 0:00,23.92
2013/7/15 0:00,24.35
2013/7/16 0:00,24.35
2013/7/17 0:00,24.3
2013/7/18 0:00,24.35
2013/7/19 0:00,24.29
2013/7/22 0:00,24.43
2013/7/23 0:00,24.22
2013/7/24 0:00,24.07
2013/7/25 0:00,24.03
2013/7/26 0:00,23.98
2013/7/29 0:00,23.56
2013/7/30 0:00,22.76
2013/7/31 0:00,22.78
2013/8/1 0:00,23.08
2013/8/2 0:00,22.75
2013/8/5 0:00,22.48
2013/8/6 0:00,22
2013/8/7 0:00,21.81
2013/8/8 0:00,22.4
2013/8/9 0:00,22.37
2013/8/12 0:00,22.29
2013/8/13 0:00,22.61
2013/8/14 0:00,22.77
2013/8/15 0:00,22.5
2013/8/16 0:00,21.42
2013/8/19 0:00,20.59
2013/8/20 0:00,20.93
2013/8/21 0:00,19.92
2013/8/22 0:00,20.52
2013/8/23 0:00,20.95
2013/8/26 0:00,20.63
2013/8/27 0:00,19.34
2013/8/28 0:00,19.24
2013/8/29 0:00,19.61
2013/8/30 0:00,20.37
2013/9/3 0:00,19.48
2013/9/4 0:00,20.56
2013/9/5 0:00,21.12
2013/9/6 0:00,21.55
2013/9/9 0:00,22.23
2013/9/10 0:00,22.68
2013/9/11 0:00,22.87
2013/9/12 0:00,22.42
2013/9/13 0:00,22.75
2013/9/16 0:00,22.59
2013/9/17 0:00,22.71
2013/9/18 0:00,23.83
2013/9/19 0:00,23.82
2013/9/20 0:00,23.08
2013/9/23 0:00,22.97
2013/9/24 0:00,22.91
2013/9/25 0:00,22.87
2013/9/26 0:00,23.18
2013/9/27 0:00,22.43
2013/9/30 0:00,22.29
2013/10/1 0:00,22.72
2013/10/2 0:00,22.9
2013/10/3 0:00,23.12
2013/10/4 0:00,23.44
2013/10/7 0:00,23.49
2013/10/8 0:00,22.96
2013/10/9 0:00,23.49
2013/10/10 0:00,24.25
2013/10/11 0:00,24.42
2013/10/14 0:00,24.73
2013/10/15 0:00,23.97
2013/10/16 0:00,24.24
2013/10/17 0:00,24.29
2013/10/18 0:00,24.59
2013/10/21 0:00,24.47
2013/10/22 0:00,24.78
2013/10/23 0:00,24.25
2013/10/24 0:00,24.11
2013/10/25 0:00,24.3
2013/10/28 0:00,24.1
2013/10/29 0:00,24.54
2013/10/30 0:00,24.53
2013/10/31 0:00,24.34
2013/11/1 0:00,24.54
2013/11/4 0:00,24.81
2013/11/5 0:00,24.31
2013/11/6 0:00,24.13
2013/11/7 0:00,23.59
2013/11/8 0:00,23.36
2013/11/11 0:00,23.17
2013/11/12 0:00,22.71
2013/11/13 0:00,23.15
2013/11/14 0:00,23.48
2013/11/15 0:00,23.83
2013/11/18 0:00,24.17
2013/11/19 0:00,23.98
2013/11/20 0:00,23.61
2013/11/21 0:00,23.18
2013/11/22 0:00,23.51
2013/11/25 0:00,23.46
2013/11/26 0:00,23.49
2013/11/27 0:00,23.6
2013/11/29 0:00,23.89
2013/12/2 0:00,23.77
2013/12/3 0:00,23.83
2013/12/4 0:00,24.33
2013/12/5 0:00,24.33
2013/12/6 0:00,25
2013/12/9 0:00,25.13
2013/12/10 0:00,24.93
2013/12/11 0:00,24.5
2013/12/12 0:00,24.08
2013/12/13 0:00,24.02
2013/12/16 0:00,24.26
2013/12/17 0:00,24.06
2013/12/18 0:00,24.46
2013/12/19 0:00,23.74
2013/12/20 0:00,24.51
2013/12/23 0:00,24.44
2013/12/24 0:00,24.45
2013/12/26 0:00,24.27
2013/12/27 0:00,24.53
2013/12/30 0:00,24.54
2013/12/31 0:00,24.76
2014/1/2 0:00,23.59
2014/1/3 0:00,24.1
2014/1/6 0:00,23.98
2014/1/7 0:00,23.92
2014/1/8 0:00,23.99
2014/1/9 0:00,23.95
2014/1/10 0:00,24.47
2014/1/13 0:00,24.43
2014/1/14 0:00,24.76
2014/1/15 0:00,24.93
2014/1/16 0:00,24.84
2014/1/17 0:00,24.5
2014/1/21 0:00,24.47
2014/1/22 0:00,24.77
2014/1/23 0:00,24.42
2014/1/24 0:00,23.63
2014/1/27 0:00,23.3
2014/1/28 0:00,23.5
2014/1/29 0:00,23.05
2014/1/30 0:00,23.54
2014/1/31 0:00,23.37
2014/2/3 0:00,22.81
2014/2/4 0:00,23.44
2014/2/5 0:00,23.22
2014/2/6 0:00,23.69
2014/2/7 0:00,23.72
2014/2/10 0:00,23.31
2014/2/11 0:00,23.72
2014/2/12 0:00,23.68
2014/2/13 0:00,23.49
2014/2/14 0:00,23.77
2014/2/18 0:00,23.69
2014/2/19 0:00,23.56
2014/2/20 0:00,23.89
2014/2/21 0:00,24
2014/2/24 0:00,24.17
2014/2/25 0:00,23.97
2014/2/26 0:00,24.1
2014/2/27 0:00,24.41
2014/2/28 0:00,24.26
2014/3/3 0:00,23.89
2014/3/4 0:00,24.52
2014/3/5 0:00,24.75
2014/3/6 0:00,25.3
2014/3/7 0:00,25.17
2014/3/10 0:00,25.41
2014/3/11 0:00,25.15
2014/3/12 0:00,25.35
2014/3/13 0:00,24.88
2014/3/14 0:00,25.03
2014/3/17 0:00,25.66
2014/3/18 0:00,25.51
2014/3/19 0:00,24.94
2014/3/20 0:00,25.29
2014/3/21 0:00,25.19
2014/3/24 0:00,25.76
2014/3/25 0:00,26.01
2014/3/26 0:00,25.91
2014/3/27 0:00,26.03
2014/3/28 0:00,26.37
2014/3/31 0:00,26.43
2014/4/1 0:00,26.79
2014/4/2 0:00,26.84
2014/4/3 0:00,26.43
2014/4/4 0:00,26.39
2014/4/7 0:00,26.42
2014/4/8 0:00,26.65
2014/4/9 0:00,27.08
2014/4/10 0:00,26.42
2014/4/11 0:00,26.66
2014/4/14 0:00,26.74
2014/4/15 0:00,26.39
2014/4/16 0:00,26.34
2014/4/17 0:00,26.7
2014/4/21 0:00,26.55
2014/4/22 0:00,26.45
2014/4/23 0:00,26.32
2014/4/24 0:00,26.46
2014/4/25 0:00,26.34
2014/4/28 0:00,26.39
2014/4/29 0:00,26.46
2014/4/30 0:00,26.38
2014/5/1 0:00,26.41
2014/5/2 0:00,26.53
2014/5/5 0:00,26.38
2014/5/6 0:00,26.45
2014/5/7 0:00,26.24
2014/5/8 0:00,26.15
2014/5/9 0:00,27.05
2014/5/12 0:00,28.01
2014/5/13 0:00,28.18
2014/5/14 0:00,28.04
2014/5/15 0:00,27.93
2014/5/16 0:00,29.19
2014/5/19 0:00,29.17
2014/5/20 0:00,29.13
2014/5/21 0:00,29.23
2014/5/22 0:00,29.41
2014/5/23 0:00,29.68
2014/5/27 0:00,28.96
2014/5/28 0:00,29.02
2014/5/29 0:00,28.72
2014/5/30 0:00,28.47
2014/6/2 0:00,29.13
2014/6/3 0:00,29.32
2014/6/4 0:00,29.18
2014/6/5 0:00,29.89
2014/6/6 0:00,30.32
2014/6/9 0:00,30.44
2014/6/10 0:00,30.36
2014/6/11 0:00,30.15
2014/6/12 0:00,30.24
2014/6/13 0:00,29.76
2014/6/16 0:00,29.47
2014/6/17 0:00,29.85
2014/6/18 0:00,29.98
2014/6/19 0:00,29.48
2014/6/20 0:00,29.54
2014/6/23 0:00,29.38
2014/6/24 0:00,29.55
2014/6/25 0:00,29.68
2014/6/26 0:00,29.32
2014/6/27 0:00,29.6
2014/6/30 0:00,29.74
2014/7/1 0:00,30.14
2014/7/2 0:00,30.7
2014/7/3 0:00,30.56
2014/7/7 0:00,30.73
2014/7/8 0:00,29.93
2014/7/9 0:00,30.09
2014/7/10 0:00,29.68
2014/7/11 0:00,29.39
2014/7/14 0:00,29.35
2014/7/15 0:00,29.43
2014/7/16 0:00,29.81
2014/7/17 0:00,29.34
2014/7/18 0:00,29.86
2014/7/21 0:00,30.05
2014/7/22 0:00,30.59
2014/7/23 0:00,30.58
2014/7/24 0:00,30.76
2014/7/25 0:00,30.55
2014/7/28 0:00,30.64
2014/7/29 0:00,30.46
2014/7/30 0:00,30.43
2014/7/31 0:00,29.76
2014/8/1 0:00,29.71
2014/8/4 0:00,29.96
2014/8/5 0:00,29.89
2014/8/6 0:00,29.55
2014/8/7 0:00,29.33
2014/8/8 0:00,29.64
2014/8/11 0:00,29.93
2014/8/12 0:00,29.93
2014/8/13 0:00,30.14
2014/8/14 0:00,30.55
2014/8/15 0:00,30.39
2014/8/18 0:00,30.82
2014/8/19 0:00,30.84
2014/8/20 0:00,30.89
2014/8/21 0:00,30.96
2014/8/22 0:00,30.93
2014/8/25 0:00,30.97
2014/8/26 0:00,31.07
2014/8/27 0:00,31.2
2014/8/28 0:00,30.92
2014/8/29 0:00,31.04
2014/9/2 0:00,31.33
2014/9/3 0:00,31.7
2014/9/4 0:00,31.55
2014/9/5 0:00,31.93
2014/9/8 0:00,31.87
2014/9/9 0:00,31.43
2014/9/10 0:00,31.48
2014/9/11 0:00,31.23
2014/9/12 0:00,31.14
2014/9/15 0:00,30.79
2014/9/16 0:00,30.65
2014/9/17 0:00,30.5
2014/9/18 0:00,31.45
2014/9/19 0:00,31.17
2014/9/22 0:00,31.08
2014/9/23 0:00,30.66
2014/9/24 0:00,31.07
2014/9/25 0:00,30.15
2014/9/26 0:00,30.58
2014/9/29 0:00,30.29
2014/9/30 0:00,30.28
2014/10/1 0:00,30
2014/10/2 0:00,30.12
2014/10/3 0:00,30.35
2014/10/6 0:00,30.62
2014/10/7 0:00,29.89
2014/10/8 0:00,30.5
2014/10/9 0:00,30.26
2014/10/10 0:00,29.88
2014/10/13 0:00,30.15
2014/10/14 0:00,30.19
2014/10/15 0:00,30.18
2014/10/16 0:00,29.62
2014/10/17 0:00,29.73
2014/10/20 0:00,30.15
2014/10/21 0:00,30.47
2014/10/22 0:00,30.31
2014/10/23 0:00,30.47
2014/10/24 0:00,30.74
2014/10/27 0:00,30.36
2014/10/28 0:00,30.78
2014/10/29 0:00,30.7
2014/10/30 0:00,31.29
2014/10/31 0:00,31.89
2014/11/3 0:00,31.76
2014/11/4 0:00,31.87
2014/11/5 0:00,31.75
2014/11/6 0:00,31.74
2014/11/7 0:00,31.79
2014/11/10 0:00,31.75
2014/11/11 0:00,31.8
2014/11/12 0:00,31.89
2014/11/13 0:00,31.73
2014/11/14 0:00,31.89
2014/11/17 0:00,31.86
2014/11/18 0:00,31.96
2014/11/19 0:00,31.68
2014/11/20 0:00,31.73
2014/11/21 0:00,32.38
2014/11/24 0:00,32.1
2014/11/25 0:00,31.7
2014/11/26 0:00,32.07
2014/11/28 0:00,31.99
2014/12/1 0:00,31.77
2014/12/2 0:00,31.98
2014/12/3 0:00,32
2014/12/4 0:00,32.09
2014/12/5 0:00,31.91
2014/12/8 0:00,31.33
2014/12/9 0:00,30.85
2014/12/10 0:00,30.71
2014/12/11 0:00,30.41
2014/12/12 0:00,29.84
2014/12/15 0:00,29.19
2014/12/16 0:00,28.61
2014/12/17 0:00,29.4
2014/12/18 0:00,30
2014/12/19 0:00,29.84
2014/12/22 0:00,30.18
2014/12/23 0:00,29.73
2014/12/24 0:00,29.5
2014/12/26 0:00,29.38
2014/12/29 0:00,29.7
2014/12/30 0:00,29.88
2014/12/31 0:00,29.95
2015/1/2 0:00,30.39
2015/1/5 0:00,29.9
2015/1/6 0:00,28.99
2015/1/7 0:00,29.56
2015/1/8 0:00,30.35
2015/1/9 0:00,30.5
2015/1/12 0:00,30.69
2015/1/13 0:00,30.65
2015/1/14 0:00,30.56
2015/1/15 0:00,31.59
2015/1/16 0:00,32.22
2015/1/20 0:00,32.36
2015/1/21 0:00,32.85
2015/1/22 0:00,33.28
2015/1/23 0:00,33.05
2015/1/26 0:00,33.22
2015/1/27 0:00,33.08
2015/1/28 0:00,32.94
2015/1/29 0:00,33.17
2015/1/30 0:00,32.1
2015/2/2 0:00,32.77
2015/2/3 0:00,32.72
2015/2/4 0:00,32.4
2015/2/5 0:00,32.46
2015/2/6 0:00,32.18
2015/2/9 0:00,31.71
2015/2/10 0:00,31.96
2015/2/11 0:00,32.08
2015/2/12 0:00,32.63
2015/2/13 0:00,32.95
2015/2/17 0:00,32.83
2015/2/18 0:00,33.13
2015/2/19 0:00,33.22
2015/2/20 0:00,33.14
2015/2/23 0:00,32.6
2015/2/24 0:00,32.91
2015/2/25 0:00,32.99
2015/2/26 0:00,32.76
2015/2/27 0:00,33.47
2015/3/2 0:00,33.52
2015/3/3 0:00,33.62
2015/3/4 0:00,33.35
2015/3/5 0:00,33.34
2015/3/6 0:00,32.8
2015/3/9 0:00,32.5
2015/3/10 0:00,32.1
2015/3/11 0:00,32.3
2015/3/12 0:00,32.86
2015/3/13 0:00,31.94
2015/3/16 0:00,32.22
2015/3/17 0:00,32.73
2015/3/18 0:00,33.17
2015/3/19 0:00,32.23
2015/3/20 0:00,32.12
2015/3/23 0:00,32.15
2015/3/24 0:00,32.27
2015/3/25 0:00,31.63
2015/3/26 0:00,31.22
2015/3/27 0:00,31.21
2015/3/30 0:00,31.92
2015/3/31 0:00,31.98
2015/4/1 0:00,32.38
2015/4/2 0:00,32.5
2015/4/6 0:00,32.72
2015/4/7 0:00,32.69
2015/4/8 0:00,32.95
2015/4/10 0:00,33.33
2015/4/13 0:00,33.21
2015/4/14 0:00,33.23
2015/4/15 0:00,33.1
2015/4/16 0:00,32.7
2015/4/17 0:00,32.22
2015/4/20 0:00,31.36
2015/4/21 0:00,31.14
2015/4/22 0:00,31.45
2015/4/23 0:00,31
2015/4/24 0:00,30.25
2015/4/27 0:00,29.99
2015/4/28 0:00,30.29
2015/4/29 0:00,29.79
2015/4/30 0:00,29.38
2015/5/1 0:00,29.59
2015/5/4 0:00,30.26
2015/5/5 0:00,30.3
2015/5/6 0:00,29.34
2015/5/7 0:00,29.52
2015/5/8 0:00,30.21
2015/5/11 0:00,30.25
2015/5/12 0:00,29.51
2015/5/13 0:00,29.91
2015/5/14 0:00,30.34
2015/5/15 0:00,30.44
2015/5/18 0:00,30.57
2015/5/19 0:00,30.56
2015/5/20 0:00,31.04
2015/5/21 0:00,30.87
2015/5/22 0:00,31.03
2015/5/26 0:00,30.25
2015/5/27 0:00,30.34
2015/5/28 0:00,30.18
2015/5/29 0:00,30.55
2015/6/1 0:00,30.42
2015/6/2 0:00,29.86
2015/6/3 0:00,29.27
2015/6/4 0:00,29.26
2015/6/5 0:00,29.28
2015/6/8 0:00,28.9
2015/6/9 0:00,28.65
2015/6/10 0:00,29.45
2015/6/11 0:00,28.58
2015/6/12 0:00,28.57
2015/6/15 0:00,28.84
2015/6/16 0:00,29.02
2015/6/17 0:00,29.44
2015/6/18 0:00,30.14
2015/6/19 0:00,30.1
2015/6/22 0:00,30.55
2015/6/23 0:00,30.63
2015/6/24 0:00,30.36
2015/6/25 0:00,30.27
2015/6/26 0:00,30.47
2015/6/29 0:00,29.81
2015/6/30 0:00,30.26
2015/7/1 0:00,30.61
2015/7/2 0:00,30.81
2015/7/6 0:00,31.05
2015/7/7 0:00,30.8
2015/7/8 0:00,30.11
2015/7/9 0:00,30.09
2015/7/10 0:00,30.47
2015/7/13 0:00,30.78
2015/7/14 0:00,30.93
2015/7/15 0:00,30.95
2015/7/16 0:00,31.52
2015/7/17 0:00,31.4
2015/7/20 0:00,31.3
2015/7/21 0:00,31.11
2015/7/22 0:00,31.33
2015/7/23 0:00,30.96
2015/7/24 0:00,30.63
2015/7/27 0:00,30.05
2015/7/28 0:00,30.11
2015/7/29 0:00,30.43
2015/7/30 0:00,30.47
2015/7/31 0:00,31.07
2015/8/3 0:00,30.8
2015/8/4 0:00,30.98
2015/8/5 0:00,31.37
2015/8/6 0:00,31.16
2015/8/7 0:00,31.1
2015/8/10 0:00,31.12
2015/8/11 0:00,30.55
2015/8/12 0:00,29.81
2015/8/13 0:00,30.04
2015/8/14 0:00,30.61
2015/8/17 0:00,30.15
2015/8/18 0:00,30.09
2015/8/19 0:00,30.26
2015/8/20 0:00,29.42
2015/8/21 0:00,28.62
2015/8/24 0:00,26.81
2015/8/25 0:00,27.22
2015/8/26 0:00,27.8
2015/8/27 0:00,28.65
2015/8/28 0:00,28.29
2015/8/31 0:00,28.11
2015/9/1 0:00,27.19
2015/9/2 0:00,27.48
2015/9/3 0:00,27.76
2015/9/4 0:00,26.75
2015/9/8 0:00,27.24
2015/9/9 0:00,27.05
2015/9/10 0:00,27.31
2015/9/11 0:00,27.67
2015/9/14 0:00,27.68
2015/9/15 0:00,27.81
2015/9/16 0:00,28.26
2015/9/17 0:00,28.3
2015/9/18 0:00,27.93
2015/9/21 0:00,28.12
2015/9/22 0:00,27.53
2015/9/23 0:00,27.43
2015/9/24 0:00,27.66
2015/9/25 0:00,27.64
2015/9/28 0:00,27.21
2015/9/29 0:00,27.62
2015/9/30 0:00,28.57
2015/10/1 0:00,28.34
2015/10/2 0:00,28.85
2015/10/5 0:00,29.6
2015/10/6 0:00,29.25
2015/10/7 0:00,29.57
2015/10/8 0:00,29.62
2015/10/9 0:00,29.59
2015/10/12 0:00,29.21
2015/10/13 0:00,28.9
2015/10/14 0:00,28.99
2015/10/15 0:00,29.23
2015/10/16 0:00,29.61
2015/10/19 0:00,29.51
2015/10/20 0:00,29.53
2015/10/21 0:00,29.23
